SearchEngine	Keyword	Title	Text	MediaName	MediaTypeName	MediaRegionName	Url	PubDate	Forward	Reply	View	AuthorName	Source	AuthorCertificated	Sex	Region	Descript	Caption	Company	Education	Fans	Follows	Comments	Product	ItemID
新浪微博搜索	@奥迪 4S 投诉	20天前试驾奥迪TT,销售人员态度恶劣,原计划周一投诉该SALES,但到了繁忙工作日,彻底忘记此事;4天前,奥迪4S店再次邀请试乘试驾,勾起我投诉之心,今天,该SALES诚恳道歉并表示经理已给处分。姑息劣币就是排斥良币,生态环境的改变,就靠大家一点一滴努力。		新浪微博	Weibo	Unknown	http://weibo.com/1668144820/A2AYYf6pd	2013-7-31 18:15:00	-1	8	-1	圆月刀弯	微博 weibo.com	NoneCertificated							0	0	0		efe290ffd50847ecc12c1ef6a723004f
新浪微博搜索	@奥迪 4S 投诉	@苏州第一汽车奥迪4S店 【投诉】你们的客服预约维修是永远打不通的.奥迪你能别那么牛逼 多向宝马学习学习客服这一块吗?!看看人际怎么做的 什么售后服务		新浪微博	Weibo	Unknown	http://weibo.com/1813610534/A1Ol20rvg	2013-7-26 14:25:00	-1	4	-1	苏州小一一	专业版微博	NoneCertificated							0	0	0		7754022160ad4f76a3d44c1bdd6b98c1
新浪微博搜索	@奥迪 4S 投诉	#参谋长说车节目回顾在线收听# 本期节目中,资深汽车专家牛老师做客直播室与 @参谋长茄海涛一同接听听友热线。节目中提到:龙卷风动力升级系统详介,polo手动挡打火、天一投诉、奥迪a6L的4S店售后问题,以及标致307、408、雪铁龙、H320等的购车问题。欢迎收听。 http://t.cn/zQqgIu5		新浪微博	Weibo	Unknown	http://weibo.com/1951257294/A0IIOwYBW	2013-7-19 10:17:00	2	2	-1	参谋长说车	新浪视频	Organization							0	0	0		3622a788af4071970bfece044ed07047
新浪微博搜索	@奥迪 4S 投诉	#104.3参谋长说车节目回顾在线收听#7月11日上午版节目 @参谋长茄海涛 有两起汽车投诉 @1043于律师 案例:标致308和奥迪A6,车主利益是否得到保障、4S店解决问题的态度如何?请关注7月11日上午版的参谋长说车,参谋长说车维权专线15877651043。		新浪微博	Weibo	Unknown	http://weibo.com/1951257294/zFC7SxRa7	2013-7-12 10:07:00	0	0	0	参谋长说车	新浪视频	Organization							0	0	0		036d321f40242f1d5d9d9057e4e84c99
新浪微博搜索	@奥迪 4S 投诉	再好到车遇到你们这样的黑店也得砸你们手里!我一个A6仪表盘有点问题,你们开口就要全部换,要1万多,我开到外面汽修厂人家重新装了一下就好了,一分钱没要!你们太tm黑了,挣的都是黑心钱,老子非投诉你们不可!@重庆正典奥迪4S店		新浪微博	Weibo	Unknown	http://weibo.com/1809624337/zEHxkgd3f	2013-7-6 10:03:00	-1	2	-1	肉肉LI	Android客户端	NoneCertificated							0	0	0		a82cceff534fef56e37096c4dec81023
新浪微博搜索	@奥迪 4S 投诉	各位开奥迪的亲千万别去正典4S店修车啊,tmd太黑了!仪表盘有点问题开去开口就说必须换啊,要1万多啊,结果开到外面的汽修厂一检查就是有点卡,重新装了一下一分钱没要就修好了啊!老子要投诉他们! @大渝好吃狗 @我爱重庆 @享重庆 @重庆交巡警 @幸福重庆 @重庆生活资讯 @重庆人重庆事 @重庆天天630		新浪微博	Weibo	Unknown	http://weibo.com/1809624337/zEHrfc1Tf	2013-7-6 9:48:00	0	0	0	肉肉LI	Android客户端	NoneCertificated							0	0	0		3c88b7c82e55fee868b0eb2b15f28dda
新浪微博搜索	@奥迪 4S 投诉	我到成都新元素奥迪4S店保养车子,就提了哈帮我检查哈空调,你店的员工就告诉我空调压缩机坏了要换,这几天我回成都天天用空调,请问压缩机坏了空调还能正常运作?你们公司真正素质太低了!这就是4S店经营方法?@新元素吴亚丽 @一汽奥迪客户投诉中心		新浪微博	Weibo	Unknown	http://weibo.com/1872805300/zB9SC14k3	2013-6-13 2:52:00	27	4	-1	蜕变177	iPhone客户端	NoneCertificated							0	0	0		25a45b1a5e1ca10903e160a11fe2d4b8
新浪微博搜索	@奥迪 4S 投诉	投诉!奥迪Q5欺骗了人民感情。奥迪Q5是2010年11月买的,到现在刚好2年半。前天车子在正常行驶中,仪表盘上突然显示变速箱故障,倒挡R挡失灵,而且只能前进,不能倒车。于是我与4S店联系,4S店的答覆是:先拖过去检查,可能必须更换变速箱阀体,费用4万5!你的车过了保质期,费用自理!天哪,天理何在啊		新浪微博	Weibo	Unknown	http://weibo.com/2271881242/zAARxgHLa	2013-6-9 9:43:00	1	-1	-1	阿斐哥	微博 weibo.com	NoneCertificated							0	0	0		010fd8834ac95adaff45b38d97dde382
新浪微博搜索	@奥迪 4S 投诉	4S店都不4S了。唉,老爸朋友的奥迪坏了几个零件,4S店给换了国产高仿,国内都找不到原厂件。现在一边在国内投诉4S, 一边拜托我在德国帮忙买一下快递回去。情何以堪		新浪微博	Weibo	Unknown	http://weibo.com/1771358740/zzzrQkCGr	2013-6-2 16:16:00	-1	2	-1	Ji骥	iPad客户端	NoneCertificated							0	0	0		2c1be90c750929f41f2d613f77180e54
新浪微博搜索	@奥迪 4S 投诉	@宁波润达奥迪4S店 【投诉】润达奥迪4S店销售汪经理,上星期去谈好Q5新款团购价格,之后确认了现金优惠5个点,结果今天到店十三个客户,优惠一下就成了2个点,三个点变成了保养,如此诚信,真是可笑啊,跑个五百公里来回,浪费一天精力很好玩么?强烈要求给个说法,13807630191		新浪微博	Weibo	Unknown	http://weibo.com/2267322042/zxlAuiAYF	2013-5-19 1:19:00	5	5	-1	风与火的缠绵	专业版微博	NoneCertificated							0	0	0		a97fb242590238165127229bf07bbaf7
新浪微博搜索	@奥迪 4S 投诉	本人去年在厦门信达通宝买的车,一年的时间里转向机坏死cd坏了2次,现在雨水竟然能从外面直接渗透到车子里面,这和泡水车有什么区别,找4s店和厂家至今没有给我回复,这就是宝马车的质量和售后吗?求维权求扩散!@爱卡汽车 @汽车维权专家团 @汽车投诉网 @厦门大邦通商奥迪4S店		新浪微博	Weibo	Unknown	http://weibo.com/1906943881/zwrLupeKB	2013-5-13 3:12:00	-1	1	-1	Belle-装单纯-专业韩代	中国移动-三星NoteⅡ	NoneCertificated							0	0	0		4ccdba89e729eafc74d990e8236b4224
新浪微博搜索	@奥迪 4S 投诉	在去永达奥迪4s的路上,希望这次的交涉能给予我们这些在中国已出现信任的可悲的消费者者一个满意的处理方案和补偿方案!投诉无门真的很悲哀.		新浪微博	Weibo	Unknown	http://weibo.com/1726844305/zvUhKal4l	2013-5-9 13:58:00	0	0	0	DanielnahC	WeicoPro	NoneCertificated							0	0	0		4d8614d57a86ae3254ccd3039d813df9
新浪微博搜索	@奥迪 4S 投诉	今天去@万家雅迪奥迪 看了我的车和损坏的活塞。如此严重的质量问题,已经过去5天了奥迪厂方居然可以不给任何回复。4s店称在未得到厂家反馈之前也不能提供代用车,只是叫我等。打电话去@一汽-大众奥迪 投诉中心,反映此问题后工作人员说这问题会反馈给4s店解决。就这么互相推吗?这问题到底谁解决?		新浪微博	Weibo	Unknown	http://weibo.com/1643121120/zuRBqnN2A	2013-5-2 17:18:00	2	25	-1	elra的森林	iPhone客户端	NoneCertificated							0	0	0		59cc508854ea827cd99fb2e3a43ccb53
新浪微博搜索	@奥迪 4S 投诉	@奥迪中国官方微博 我可以投诉吗?我们这4S店的资料库里查到我还有好几张抵用券,可是我的底单被儿子撕掉了,为什么不能用店里的留底资料扣除所剩的工时费?就是坑我!坑我!坑我! 我在:|49省道		新浪微博	Weibo	Unknown	http://weibo.com/1946285273/zuQs1FfW0	2013-5-2 14:22:00	-1	2	-1	美丽的春娇	iPhone客户端	NoneCertificated							0	0	0		50b62320dee62306d995687218fb8b7f
新浪微博搜索	@奥迪 4S 投诉	今天的我是要有多懒散,跑了两趟奥迪4S店,都准备付定金了,被一名2货导购员气得转身,还好刚才接到调解电话,不然,我是要投诉的!		新浪微博	Weibo	Unknown	http://weibo.com/1223426111/ztd399CuW	2013-4-21 20:13:00	-1	7	-1	熟陌听雨	iPhone客户端	NoneCertificated							0	0	0		8f8bdbc9c312373d108ab48be2d03475
新浪微博搜索	@奥迪 4S 投诉	机关单位公务员最爱最常用的高级别的车就是奥迪,奥迪也就是这么牛的无视法规,被投诉无数次还是照样我行我素"老子上面就是有人"的态度象极了中国某个层面的人。当初这片地是本田4s店,被大家吵着要砸的日本牌子从来没有一次这样吵到居民的生活。。哎,天朝各个层面都有他们的代表,废的真让人伤心		新浪微博	Weibo	Unknown	http://weibo.com/1197846252/zsky51Ef7	2013-4-16 1:28:00	1	7	-1	璐.	iPhone客户端	NoneCertificated							0	0	0		4cf97ceb2057c8897159857b4fbcab49
新浪微博搜索	@奥迪 4S 投诉	被奥迪4爱死店施工吵的睡不着!刚又打电话投诉了!tm死脸!投诉无数次了!周末被楼下砸酒瓶闹到要报警!诅咒这奥迪4s店管理人员失眠一辈子!一辈子睡不到安慰觉.		新浪微博	Weibo	Unknown	http://weibo.com/1197846252/zskpbBHAE	2013-4-16 1:07:00	3	2	-1	璐.	iPhone客户端	NoneCertificated							0	0	0		4f76b2e30b8f545ad8784f945d5fce6f
新浪微博搜索	@奥迪 4S 投诉	刚刚接到了奥迪4s店的电话。卖车的丫头一直在赔礼道歉。昨天朋友还说要我投诉她们。我怕投诉了再扣了小姑娘的工资怪不带劲的。谁晓得今天才知道那丫头被扣了奖金了。怎么办?我心里可难受,可过意不去.昨天主要我安排好的时间要去看婚庆的,一下子给耽误了一上午。所以有些着急就发泄在了微博		新浪微博	Weibo	Unknown	http://weibo.com/2251926733/zpcDVDlCZ	2013-3-26 11:50:00	-1	4	-1	马洋人	iPhone客户端	NoneCertificated							0	0	0		8c742e5b88f4d843b0605897d3d1cb57
新浪微博搜索	@奥迪 4S 投诉	前两天爸爸说头晕、以为是感冒了、结果看了315的报道,奔驰宝马奥迪厂商为节约一百多元成本使用有害致癌物质70号沥青,爸爸下周去做全面身体检查,一定要没事啊。还有、315报道完了就完了么,4s店一直回答都是调查中,请问什么时候能给出一个解决方案呢?@CCTV315 @网络315 @315曝光平台 @315在线投诉		新浪微博	Weibo	Unknown	http://weibo.com/2136516894/zoL1UdXuo	2013-3-23 13:32:00	-1	28	-1	冰冰冰要用微笑面对世界	iPhone客户端	NoneCertificated							0	0	0		1e1a31d7ef674ae3dd6cb954e1726590
新浪微博搜索	@奥迪 4S 投诉	@CCTV315 【投诉】我是速腾1.6的车主。要配一把中控钥匙,电话咨询首汽时说最多1300,其他4S店都收1200,当时认为首汽是大修理厂,还可靠。但是现场就立马长到1600了,而且说这目前只是押金,钥匙来了还要再收费。奥迪钥匙成本才1000,且半年才能到货,希望媒体调查。		新浪微博	Weibo	Unknown	http://weibo.com/1477171812/zoAFBzx82	2013-3-22 11:10:00	-1	1	-1	没头没脑稀里糊涂	专业版微博	NoneCertificated							0	0	0		f4a1d877777e5b56ec1e056682f6e484
新浪微博搜索	@奥迪 4S 投诉	闻臭是香,国外的月亮比中国的园,买车的时候既然相信臭味,那么就接受吧!得了癌症,见到上帝去投诉吧,中国的菩萨可管不了上帝孩子的事! 《奥迪4S店称车内臭味无法处理》 (来自 @新浪财经) http://t.cn/zYDVnrA		新浪微博	Weibo	Unknown	http://weibo.com/1054708154/zopKOhnva	2013-3-21 7:22:00	0	0	0	股道长	手机新浪网	NoneCertificated							0	0	0		04b071718d6e933d5c5ce1df7a89ee6c
新浪微博搜索	@奥迪 4S 投诉	新浪微博@央视新闻 发布微 博:北京一家奥迪4S店表示,如果 顾客因奥迪使用沥青阻尼板导致臭 味问题投诉,店面目前无法处理, 只能等待厂家的答覆。 //【奥迪4S店:车内臭味目前无法处理 只能等厂家】http://t.cn/zYDSnPu (分享自 @今日头条)		新浪微博	Weibo	Unknown	http://weibo.com/1795505410/zoiAHoeky	2013-3-20 13:08:00	0	0	0	荣滕旭	今日头条	NoneCertificated							0	0	0		58a18f7a37e782512acb2d6f8836c6d1
新浪微博搜索	@大众中国 4S	一次不愉快的购车经历!4s店也是够坑爹的!@大众中国		新浪微博	Weibo	Unknown	http://weibo.com/1773394315/CaG2pFVnI	2015-3-28 19:18:00	0	0	0	板栗贵人	魅族 MX4 Pro	NoneCertificated							0	0	0		3f0e1bd2832133e7522171fa9f11af2a
新浪微博搜索	@大众中国 4S	陪朋友去驾校学车,看见教练车尾部都贴有“训练车辆 注意避让”的贴纸,建议@大众中国 和@一汽-大众 向全国4S店配送印有“保持车距 随时断轴”的贴纸,由4S店负责贴在召回范围内的速腾车尾部后风挡玻璃、后保险杠、车顶和4个车门上,提示周围车辆保持足够安全距离。断轴不要紧,千万不要伤及无辜群众。		新浪微博	Weibo	Unknown	http://weibo.com/1464108812/C9KMQFoWY	2015-3-22 17:33:00	0	0	0	只吃鱼的小懒猫	Android客户端	NoneCertificated							0	0	0		cf2c4cd78c6d4ceb5abdbd4e4c4cc46b
新浪微博搜索	@大众中国 4S	更恐怖的来了,发动机和变速箱接缝处,正时罩盖,发动机边盖都是油渍重灾区.如何修4S说要等大众回复.匆匆清洗了事.临时方案就是常来洗洗先,靠!!@CCTV焦点访谈 @万春雷2013 @中国汽车质量网 @CCTV315 @大众中国 @管学军@央视新闻 @央视一套 @CCTV2央视财经评论		新浪微博	Weibo	Unknown	http://weibo.com/3079683811/C9zEQwkLX	2015-3-21 13:13:00	-1	2	-1	苏出趟	iPhone 6	NoneCertificated							0	0	0		e14a7754771d79b3fc98ef8207b717c2
新浪微博搜索	@大众中国 4S	途观非常烧机油,车祸撞燃都好多起了,上海大众的老板就是这么烧死的,还有啥好说的。EA888发动机还得过大奖,但大众中国进行了偷工减料的改装,网上早有内行车主证明了改装后的严重缺陷。CC、迈腾、帕萨特都是这款发动机。店大欺客,车厂、4S店各种狡辩,政府不动作,我们这些车主拿他们根本没办法。		新浪微博	Weibo	Unknown	http://weibo.com/1569678692/C98b6ByfV	2015-3-18 15:16:00	-1	8	-1	蒋小乙	微博 weibo.com	NoneCertificated							0	0	0		2958d83ed087484e2e1476b5a1180697
新浪微博搜索	@大众中国 4S	@大众中国 说我在你们上海大众买了一辆1.6排量的POLO,行驶到2400公里,发现副驾驶室内从前到后地毯潮湿,室内积水,,到4S店检查说,车体下方有一个像筷子粗细大小的洞,每次下雨水就是从这洞里流入汽车内,这很明显属于质量问题,请问你们汽车出厂,产品是否检验,3.15是国际消费者权益日刚过,求说法。		新浪微博	Weibo	Unknown	http://weibo.com/3418170104/C986wC18Y	2015-3-18 15:05:00	0	0	0	zzh小龙虾	微博 weibo.com	NoneCertificated							0	0	0		3bef1ce88e87abf79840bfddc11df6a1
新浪微博搜索	@大众中国 4S	立帖为证,此后再也不买VW标的车,使用一年:1. 左前雾灯坏了,2. 后备箱接缝超一手指厚,3. 前排空调坏了俩,4. 低速刹车异响,天窗,右前空调异响;5. 车速上100kph车窗开始漏风。6. 以上问题,4S店的反馈是厂家的问题,我们没办法解决!期待5年后大众的销量。@一汽-大众 @大众中国@大众汽车俱乐部		新浪微博	Weibo	Unknown	http://weibo.com/1300183560/C8OnVewwm	2015-3-16 12:53:00	0	0	0	Q旺嘘	iPhone 5s	NoneCertificated							0	0	0		3832c88a0520c48e6baf38ea1d2ca731
新浪微博搜索	@大众中国 4S	#315曝光台# 一次基本的保养,更换的机油造成了发动机的损坏!(如图)并且保养第二天就出现了问题!请问荆州一汽大众4s店你们是怎样做到的!?事情发生后,接待的工作人员态度嚣张!请问买车时的那种热情接待的态度到那里去了!?希望此事能得到有关部门的关注!有谁知道做汽车鉴定在哪里做?@大众中国		新浪微博	Weibo	Unknown	http://weibo.com/3108151624/C7UJzbN0q	2015-3-10 15:12:00	0	0	0	H-1126	三星GALAXY S4	NoneCertificated							0	0	0		2a2eba0d49f5199c2723ff51e29ac569
新浪微博搜索	@大众中国 4S	2013年买的全新速腾1.8t,尤其是14年下半年,先是副驾驶位置车门异响,开到当地4s店维修3次包括两次车门拆卸,仍没有解决异响问题,农历初十又因为车门异响问题去4s店,但今天发现主驾驶车门一侧也有异响,请问到底要怎么维修才可以不用这么三番四次去4s店!@一汽-大众 @大众中国		新浪微博	Weibo	Unknown	http://weibo.com/2836359925/C77H1xSIo	2015-3-5 10:21:00	0	0	0	穗意soso	iPhone客户端	NoneCertificated							0	0	0		a28eedc9e9b4169176ba7aefece5bce4
新浪微博搜索	@大众中国 4S	今天下班回家行驶途中突然仪表盘上出现了这状况,然后停车重启后又突然正常,行驶一段路程后又出现同样的油量刻度无法显示的情况?车子1月份刚在宁波永耀一起大众保养过呢!这个情况严重不?维修下大概多少费用? @大众中国 @宁波甬耀一汽大众4S店		新浪微博	Weibo	Unknown	http://weibo.com/5413204888/C6KKRllXB	2015-3-2 23:58:00	-1	2	-1	红叶20121004	iPhone客户端	NoneCertificated							0	0	0		97960de51c53e585aa68214912f71acc
新浪微博搜索	@大众中国 4S	涡轮增压不能买啊,一汽大众 迈腾 到现在四年 四万,两次 火花塞 损坏 ,一共换8支;一次打火器一只;目前状态是 水泵漏水,4S 要求更换总成,如上全部需自费.@大众中国 @汽车之家 @经济之声天天315 ,这到底是我运气差呢,还是制造商品控垃圾呢		新浪微博	Weibo	Unknown	http://weibo.com/2188795830/C3sWZbcHG	2015-2-9 9:07:00	-1	6	-1	蒋宁1985	iPhone 5s	NoneCertificated							0	0	0		906183d6cd1b40498ab0c98f639e68ab
新浪微博搜索	@大众中国 4S	请问@大众中国 ,@淄博唯达长齐一汽大众4S店 睁眼说瞎话,水泵漏水如此严重,竟然说是正常!服务经理横眉冷对,从七万多公里推拖到快九万公里了,打定主意拖到出保修期吗?态度恶劣,推说厂家不批复,@1067秋秋 ,@淄博市工商局 ,面对如此恶商,弱势消费者该怎么办?		新浪微博	Weibo	Unknown	http://weibo.com/2012275203/C2sJF1COg	2015-2-2 18:44:00	2	1	-1	光头强开出租	Android客户端	NoneCertificated							0	0	0		96fb69fc157bd43ebf017dc51be8d85a
